! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 20 October 2017 11:40:48
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9918A
! SERIAL MY53103150
! FIRMWARE_VERSION A.08.15
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 2017-10-20 11:40:47Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 1799227535
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
-100000000,-34.1715786279374,0,0,0
-99500000,-34.3395170085854,0,0,0
-99000000,-35.2970758986146,0,0,0
-98500000,-37.0596142475877,0,0,0
-98000000,-39.5706200907575,0,0,0
-97500000,-43.120438472725,0,0,0
-97000000,-47.6608606258167,0,0,0
-96500000,-53.023769793177,0,0,0
-96000000,-59.9524143038595,0,0,0
-95500000,-67.3491976706481,0,0,0
-95000000,-69.5353672326352,0,0,0
-94500000,-73.446059552625,0,0,0
-94000000,-70.7482347866142,0,0,0
-93500000,-71.2171455608207,0,0,0
-93000000,-70.2286402964715,0,0,0
-92500000,-70.2989714095292,0,0,0
-92000000,-70.4175222597619,0,0,0
-91500000,-69.6243094466031,0,0,0
-91000000,-68.1735982675146,0,0,0
-90500000,-70.5999824815176,0,0,0
-90000000,-72.7643850213511,0,0,0
-89500000,-68.2613996081858,0,0,0
-89000000,-70.127689738851,0,0,0
-88500000,-71.9060472221672,0,0,0
-88000000,-69.7665537069194,0,0,0
-87500000,-69.9813178190066,0,0,0
-87000000,-72.6459403020149,0,0,0
-86500000,-69.9302874436693,0,0,0
-86000000,-73.3242628483089,0,0,0
-85500000,-67.631277586771,0,0,0
-85000000,-70.1382946510366,0,0,0
-84500000,-69.5150199278284,0,0,0
-84000000,-69.6299317179815,0,0,0
-83500000,-72.1166017426506,0,0,0
-83000000,-73.466332696468,0,0,0
-82500000,-70.5412023309687,0,0,0
-82000000,-69.117372493221,0,0,0
-81500000,-67.9301172565372,0,0,0
-81000000,-71.8283083793097,0,0,0
-80500000,-71.8171615805125,0,0,0
-80000000,-72.5323397824311,0,0,0
-79500000,-70.5654272943919,0,0,0
-79000000,-70.0504443769381,0,0,0
-78500000,-69.5332263140393,0,0,0
-78000000,-70.2882165259357,0,0,0
-77500000,-71.4546536637911,0,0,0
-77000000,-71.1919867232054,0,0,0
-76500000,-67.7273937707315,0,0,0
-76000000,-72.2436939503099,0,0,0
-75500000,-69.6353536742799,0,0,0
-75000000,-67.7052864750154,0,0,0
-74500000,-72.2049585485501,0,0,0
-74000000,-71.4094795400676,0,0,0
-73500000,-71.6751881900381,0,0,0
-73000000,-71.077676873003,0,0,0
-72500000,-72.0295302807711,0,0,0
-72000000,-68.7171586283774,0,0,0
-71500000,-69.6956722630835,0,0,0
-71000000,-69.3337206736132,0,0,0
-70500000,-67.4788477747892,0,0,0
-70000000,-75.4585794018101,0,0,0
-69500000,-68.4309347375627,0,0,0
-69000000,-72.6272706670067,0,0,0
-68500000,-69.5242920467865,0,0,0
-68000000,-71.2221869692584,0,0,0
-67500000,-71.4832088944101,0,0,0
-67000000,-72.2603764767749,0,0,0
-66500000,-70.2225123531473,0,0,0
-66000000,-68.6844561227635,0,0,0
-65500000,-68.0424131974103,0,0,0
-65000000,-69.7087363430581,0,0,0
-64500000,-70.8933345565991,0,0,0
-64000000,-74.4767934189506,0,0,0
-63500000,-71.3189158830208,0,0,0
-63000000,-67.4570045684907,0,0,0
-62500000,-69.4032620463874,0,0,0
-62000000,-71.1005366431302,0,0,0
-61500000,-69.6641370734946,0,0,0
-61000000,-68.3355426352399,0,0,0
-60500000,-73.8464958681713,0,0,0
-60000000,-71.8994681818574,0,0,0
-59500000,-70.6961207749419,0,0,0
-59000000,-68.1205925648798,0,0,0
-58500000,-72.8856091470749,0,0,0
-58000000,-69.2450323938283,0,0,0
-57500000,-68.4402132646457,0,0,0
-57000000,-71.171277268331,0,0,0
-56500000,-69.3272298545826,0,0,0
-56000000,-70.6702678776215,0,0,0
-55500000,-72.3150579187631,0,0,0
-55000000,-70.5295888347899,0,0,0
-54500000,-68.6710234991317,0,0,0
-54000000,-69.3814270789105,0,0,0
-53500000,-71.1107909647504,0,0,0
-53000000,-72.8676940066411,0,0,0
-52500000,-71.9236461860218,0,0,0
-52000000,-71.4487978050681,0,0,0
-51500000,-71.6748573475761,0,0,0
-51000000,-70.9252515882821,0,0,0
-50500000,-71.3947485630132,0,0,0
-50000000,-69.0597657407234,0,0,0
-49500000,-70.0042027832156,0,0,0
-49000000,-71.7378565190392,0,0,0
-48500000,-71.1902384894341,0,0,0
-48000000,-73.2792891308306,0,0,0
-47500000,-72.6775810346393,0,0,0
-47000000,-70.8499758605093,0,0,0
-46500000,-69.1912232029721,0,0,0
-46000000,-69.5130841223755,0,0,0
-45500000,-69.1532050730869,0,0,0
-45000000,-70.7389747012113,0,0,0
-44500000,-70.7730769475251,0,0,0
-44000000,-71.368397252773,0,0,0
-43500000,-69.9932056013403,0,0,0
-43000000,-73.9488334634091,0,0,0
-42500000,-72.3409461310275,0,0,0
-42000000,-71.6394612450639,0,0,0
-41500000,-73.0631221482345,0,0,0
-41000000,-73.6330490360557,0,0,0
-40500000,-71.9838053567348,0,0,0
-40000000,-72.2989298214027,0,0,0
-39500000,-69.3917673980774,0,0,0
-39000000,-72.9782688520318,0,0,0
-38500000,-70.3874903343693,0,0,0
-38000000,-71.2866934604526,0,0,0
