3000000000, 119.969, 31.6363
3022346369, 118.541, 32.0405
3044692737, 119.835, 32.2311
3067039106, 119.297, 31.8931
3089385475, 120.438, 31.4688
3111731844, 120.485, 31.3968
3134078212, 119.604, 31.6211
3156424581, 119.656, 31.8231
3178770950, 121.24, 31.688
3201117318, 120.617, 31.3624
3223463687, 120.62, 31.1912
3245810056, 120.279, 31.374
3268156425, 120.476, 31.4925
3290502793, 118.544, 31.3789
3312849162, 119.984, 31.1097
3335195531, 120.206, 30.9711
3357541899, 119.565, 31.0376
3379888268, 118.123, 31.1886
3402234637, 119.548, 31.1003
3424581006, 118.975, 30.8368
3446927374, 118.639, 30.6985
3469273743, 117.277, 30.8854
3491620112, 115.906, 30.9319
3513966480, 115.537, 30.9962
3536312849, 118.113, 30.6174
3558659218, 116.567, 30.4445
3581005587, 116.042, 30.5723
3603351955, 116.319, 30.7669
3625698324, 114.512, 30.8907
3648044693, 115.896, 30.6338
3670391061, 115.965, 30.431
3692737430, 116.451, 30.3189
3715083799, 116.802, 30.5475
3737430168, 116.303, 30.6972
3759776536, 116.037, 30.5401
3782122905, 117.581, 30.3534
3804469274, 117.007, 30.2123
3826815642, 115.022, 30.1181
3849162011, 117.347, 30.1576
3871508380, 118.57, 30.1845
3893854749, 118.099, 30.0031
3916201117, 119.043, 29.8472
3938547486, 118.397, 29.5799
3960893855, 118.46, 29.4039
3983240223, 119.134, 29.3164
4005586592, 118.373, 29.2676
4027932961, 118.852, 29.2231
4050279330, 119.03, 28.9995
4072625698, 118.638, 28.7566
4094972067, 120.278, 28.3052
4117318436, 120.025, 28.1488
4139664804, 120.27, 28.1759
4162011173, 120.99, 28.2547
4184357542, 120.16, 27.9841
4206703911, 121.669, 27.5334
4229050279, 122.898, 27.2023
4251396648, 121.449, 27.2887
4273743017, 122.18, 27.3433
4296089385, 123.643, 27.36
4318435754, 123.493, 26.8565
4340782123, 124.63, 26.3126
4363128492, 125.506, 26.1213
4385474860, 125.968, 26.3825
4407821229, 125.386, 26.6959
4430167598, 128.028, 26.5323
4452513966, 130.012, 26.0128
4474860335, 130.578, 25.5355
4497206704, 130.023, 25.5483
4519553073, 132.315, 25.9071
4541899441, 131.214, 26.0769
4564245810, 133.858, 25.7784
4586592179, 134.413, 25.267
4608938547, 135.622, 25.058
4631284916, 136.698, 25.3325
4653631285, 136.004, 25.7513
4675977654, 136.716, 25.7468
4698324022, 138.436, 25.1707
4720670391, 139.848, 24.8131
4743016760, 139.7, 24.7024
4765363128, 140.86, 25.0825
4787709497, 140.751, 25.3221
4810055866, 140.445, 25.2056
4832402235, 143.059, 24.8638
4854748603, 142.684, 24.5549
4877094972, 145.225, 24.4855
4899441341, 146.056, 24.6832
4921787709, 147.258, 24.7025
4944134078, 147.206, 24.6404
4966480447, 149.737, 24.3913
4988826816, 149.388, 24.2131
5011173184, 154.224, 24.1877
5033519553, 154.467, 24.134
5055865922, 155.351, 24.2308
5078212291, 157.148, 24.1459
5100558659, 158.87, 24.1154
5122905028, 159.436, 23.7955
5145251397, 161.649, 23.4794
5167597765, 162.891, 23.4238
5189944134, 160.835, 23.7026
5212290503, 162.813, 23.7621
5234636872, 165.184, 23.6438
5256983240, 164.985, 23.317
5279329609, 165.626, 23.0524
5301675978, 165.382, 23.1384
5324022346, 164.541, 23.4903
5346368715, 164.809, 23.569
5368715084, 163.797, 23.3754
5391061453, 166.403, 22.9353
5413407821, 165.49, 22.9327
5435754190, 163.633, 23.2622
5458100559, 163.352, 23.5634
5480446927, 164.729, 23.3804
5502793296, 163.503, 23.0699
5525139665, 164.508, 22.8389
5547486034, 166.049, 22.9853
5569832402, 163.172, 23.396
5592178771, 166.392, 23.5066
5614525140, 166.134, 23.1891
5636871508, 164.068, 22.8594
5659217877, 165.769, 22.8537
5681564246, 165.553, 23.0243
5703910615, 164.321, 23.1544
5726256983, 166.181, 23.0146
5748603352, 167.484, 22.7796
5770949721, 168.045, 22.7151
5793296089, 177.457, 22.6203
5815642458, 175.985, 22.4159
5837988827, 171.312, 22.138
5860335196, 170.193, 21.9691
5882681564, 170.623, 21.9101
5905027933, 170.879, 21.7942
5927374302, 172.07, 21.4478
5949720670, 173.669, 20.9719
5972067039, 172.678, 20.8159
5994413408, 173.12, 20.8871
6016759777, 172.197, 21.1179
6039106145, 172.553, 20.8496
6061452514, 175.813, 20.3304
6083798883, 177.012, 19.8984
6106145251, 177.235, 19.8974
6128491620, 172.8, 20.1164
6150837989, 174.752, 20.276
6173184358, 177.425, 20.0004
6195530726, 178.796, 19.6316
6217877095, 179.652, 19.5073
6240223464, 178.059, 19.7708
6262569832, 175.776, 20.0484
6284916201, 176.998, 19.9599
6307262570, 182.472, 19.5975
6329608939, 184.42, 19.42
6351955307, 183.98, 19.5811
6374301676, 182.615, 19.9455
6396648045, 185.186, 20.2228
6418994413, 189.348, 20.1326
6441340782, 189.751, 20.001
6463687151, 191.682, 19.9649
6486033520, 194.91, 20.014
6508379888, 193.758, 20.0454
6530726257, 195.389, 20.0267
6553072626, 197.242, 20.075
6575418994, 197.39, 20.1733
6597765363, 199.825, 20.0171
6620111732, 204.615, 19.6799
6642458101, 206.422, 19.2683
6664804469, 207.056, 19.311
6687150838, 206.678, 19.4478
6709497207, 205.709, 19.3907
6731843575, 211.502, 18.8262
6754189944, 212.994, 18.2752
6776536313, 212.453, 18.0905
6798882682, 208.035, 18.3287
6821229050, 207.996, 18.5405
6843575419, 209.075, 18.0968
6865921788, 215.84, 17.4055
6888268156, 217.534, 17.0165
6910614525, 211.962, 17.2478
6932960894, 203.245, 17.8364
6955307263, 201.277, 17.8678
6977653631, 209.38, 17.258
7000000000, 213.066, 16.5919
