100000000, 21259.3, -11.0045
200000000, 3992.15, -1.85593
300000000, 1385.94, 4.81033
400000000, 715.348, 9.6792
500000000, 431.453, 13.4687
600000000, 301.38, 16.2107
700000000, 240.141, 18.3437
800000000, 188.3, 19.6681
900000000, 165.683, 20.8962
1000000000, 148.149, 21.4879
1100000000, 143.424, 21.3499
1200000000, 214.851, 19.5105
1300000000, 428.55, 18.7344
1400000000, 178.476, 20.6678
1500000000, 139.101, 21.91
1600000000, 125.963, 22.2426
1700000000, 121.282, 22.0147
1800000000, 118.051, 22.0432
1900000000, 116.947, 21.2837
2000000000, 113.729, 20.7937
2100000000, 111.775, 20.2158
2200000000, 108.806, 19.7927
2300000000, 107.947, 19.1961
2400000000, 112.215, 18.7893
2500000000, 107.046, 18.1436
2600000000, 105.394, 17.7556
2700000000, 103.387, 17.1506
2800000000, 102.455, 16.7154
2900000000, 103.205, 16.3103
3000000000, 105.067, 15.8993
3100000000, 106.368, 15.3691
3200000000, 107.896, 15.0039
3300000000, 110.81, 14.6292
3400000000, 118.755, 14.1233
3500000000, 124.495, 13.508
3600000000, 121.588, 13.0878
3700000000, 117.692, 12.9666
3800000000, 125.932, 12.4256
3900000000, 136.649, 11.6838
4000000000, 128.81, 11.6256
4100000000, 121.776, 11.7845
4200000000, 139.719, 11.2983
4300000000, 152.189, 10.9526
4400000000, 136.513, 10.7464
4500000000, 147.301, 10.5528
4600000000, 163.291, 9.99384
4700000000, 170.937, 9.81282
4800000000, 187.375, 9.28246
4900000000, 204.94, 8.63493
5000000000, 201.628, 8.5823
5100000000, 234.081, 7.76779
5200000000, 244.913, 6.94934
5300000000, 168.421, 6.56107
5400000000, 263.479, 4.95773
5500000000, 496.557, 2.95245
5600000000, 293.416, 2.62853
5700000000, -8.02213, 3.06768
5800000000, 319.553, 1.66066
5900000000, 848.246, 0.0238948
6000000000, 1046.3, -2.60704
6100000000, 9.91e+37, -6.35736
6200000000, 9.91e+37, -11.3168
6300000000, 52487.9, -20.8883
6400000000, 65345.1, -20.463
6500000000, 16512.2, -21.0455
6600000000, 9.91e+37, -21.4504
6700000000, 9.91e+37, -26.1328
