17000000000, 9.91e+37, 9.91e+37
17100000000, 9.91e+37, 9.91e+37
17200000000, 72025, -26.8111
17300000000, 1545.94, -17.2525
17400000000, 9.91e+37, 9.91e+37
17500000000, 11085.9, -17.693
17600000000, 4474.81, -17.4724
17700000000, 5554.35, -15.4219
17800000000, 3948.44, -7.42754
17900000000, 5839.12, -1.65869
18000000000, 9733.48, -4.60571
